timestamp_utc,direction_from_deg,wind_speed_m_s
2025-01-02T16:00:00Z,215.803841,4.531690
2025-01-02T17:00:00Z,43.905062,3.380879
2025-01-02T18:00:00Z,34.692289,5.715801
2025-01-02T19:00:00Z,40.101840,6.524176
2025-01-02T20:00:00Z,50.350891,5.549021
2025-01-02T21:00:00Z,41.815010,4.426334
2025-01-02T22:00:00Z,40.033008,3.903821
2025-01-02T23:00:00Z,43.054879,5.360329
2025-01-03T00:00:00Z,50.170652,8.582937
2025-01-03T01:00:00Z,220.954896,5.629531
2025-01-03T02:00:00Z,47.117319,5.689372
2025-01-03T03:00:00Z,43.622021,3.954908
2025-01-03T04:00:00Z,32.960811,5.108453
2025-01-03T05:00:00Z,217.993520,4.466406
2025-01-03T06:00:00Z,46.132162,6.562786
2025-01-03T07:00:00Z,45.763690,3.286098
2025-01-03T08:00:00Z,37.720253,5.874349
2025-01-03T09:00:00Z,50.528185,7.997586
2025-01-03T10:00:00Z,47.942822,5.807913
2025-01-03T11:00:00Z,43.279162,6.123611
2025-01-03T12:00:00Z,49.402705,6.693612
2025-01-03T13:00:00Z,36.502902,4.448181
2025-01-03T14:00:00Z,35.395166,6.304703
2025-01-03T15:00:00Z,58.862378,4.808245
2025-01-03T16:00:00Z,27.745936,3.183965
2025-01-03T17:00:00Z,48.028404,2.981879
2025-01-03T18:00:00Z,49.238048,4.800031
2025-01-03T19:00:00Z,48.308144,8.000467
2025-01-03T20:00:00Z,53.142122,6.631878
2025-01-03T21:00:00Z,34.218348,7.727218
2025-01-03T22:00:00Z,39.206192,7.901240
2025-01-03T23:00:00Z,55.350516,4.241173
2025-01-04T00:00:00Z,51.812026,7.341626
2025-01-04T01:00:00Z,48.821049,6.062888
2025-01-04T02:00:00Z,53.719882,4.030383
2025-01-04T03:00:00Z,43.101233,5.365873
2025-01-04T04:00:00Z,39.475642,4.991909
2025-01-04T05:00:00Z,40.400210,6.795153
2025-01-04T06:00:00Z,44.997043,4.175947
2025-01-04T07:00:00Z,38.204301,6.489855
2025-01-04T08:00:00Z,229.062990,6.034944
2025-01-04T09:00:00Z,50.795224,5.892337
2025-01-04T10:00:00Z,238.131661,5.483794
2025-01-04T11:00:00Z,37.298451,3.760473
2025-01-04T12:00:00Z,48.096736,5.711308
2025-01-04T13:00:00Z,37.910409,5.260197
2025-01-04T14:00:00Z,46.160851,6.265400
2025-01-04T15:00:00Z,49.410052,4.292228
2025-01-04T16:00:00Z,49.573144,8.505510
2025-01-04T17:00:00Z,31.289546,6.662830
2025-01-04T18:00:00Z,47.305632,4.679806
2025-01-04T19:00:00Z,47.943959,5.359849
2025-01-04T20:00:00Z,47.750323,1.893654
2025-01-04T21:00:00Z,45.684213,4.005259
2025-01-04T22:00:00Z,58.570853,4.335943
2025-01-04T23:00:00Z,222.483436,6.260764
2025-01-05T00:00:00Z,47.947062,6.917086
2025-01-05T01:00:00Z,231.416740,5.308647
2025-01-05T02:00:00Z,43.901418,5.036767
2025-01-05T03:00:00Z,41.801921,5.852038
2025-01-05T04:00:00Z,51.034130,7.735956
2025-01-05T05:00:00Z,40.684897,3.643570
2025-01-05T06:00:00Z,218.693268,5.685609
2025-01-05T07:00:00Z,40.001323,4.241621
2025-01-05T08:00:00Z,215.754475,4.852963
2025-01-05T09:00:00Z,37.310084,4.927674
2025-01-05T10:00:00Z,50.430409,4.436988
2025-01-05T11:00:00Z,42.252148,4.963806
2025-01-05T12:00:00Z,39.260221,4.822131
2025-01-05T13:00:00Z,50.633360,4.546779
2025-01-05T14:00:00Z,52.663121,5.006311
2025-01-05T15:00:00Z,218.337525,3.492369
2025-01-05T16:00:00Z,46.451119,5.113711
2025-01-05T17:00:00Z,40.813812,6.389957
2025-01-05T18:00:00Z,38.400652,4.601330
2025-01-05T19:00:00Z,42.348519,6.418542
2025-01-05T20:00:00Z,55.258026,6.774161
2025-01-05T21:00:00Z,58.127983,4.846410
2025-01-05T22:00:00Z,44.464472,5.771842
2025-01-05T23:00:00Z,50.889925,4.986571
2025-01-06T00:00:00Z,47.836211,5.826269
2025-01-06T01:00:00Z,226.607157,4.161899
2025-01-06T02:00:00Z,47.663765,4.706186
2025-01-06T03:00:00Z,41.091305,5.982318
2025-01-06T04:00:00Z,46.236036,3.545305
2025-01-06T05:00:00Z,38.818023,4.530059
2025-01-06T06:00:00Z,42.115906,4.870732
2025-01-06T07:00:00Z,41.678774,6.414897
2025-01-06T08:00:00Z,43.212736,3.269541
2025-01-06T09:00:00Z,225.181483,7.232675
2025-01-06T10:00:00Z,231.576403,4.868965
2025-01-06T11:00:00Z,37.039883,6.369773
2025-01-06T12:00:00Z,45.234287,4.968767
2025-01-06T13:00:00Z,224.947726,6.566022
2025-01-06T14:00:00Z,55.120595,4.973009
2025-01-06T15:00:00Z,42.218678,8.331942
2025-01-06T16:00:00Z,220.620303,4.189393
2025-01-06T17:00:00Z,47.915345,3.397998
2025-01-06T18:00:00Z,46.522196,5.397754
2025-01-06T19:00:00Z,46.447134,7.794867
2025-01-06T20:00:00Z,35.305119,4.256504
2025-01-06T21:00:00Z,243.581058,6.098174
2025-01-06T22:00:00Z,40.205797,6.168320
2025-01-06T23:00:00Z,44.199631,4.951599
2025-01-07T00:00:00Z,49.148712,3.095610
2025-01-07T01:00:00Z,39.621503,4.132325
2025-01-07T02:00:00Z,28.238385,3.096238
2025-01-07T03:00:00Z,46.232762,5.092725
2025-01-07T04:00:00Z,50.621135,4.664480
2025-01-07T05:00:00Z,44.978365,5.300885
2025-01-07T06:00:00Z,48.574346,4.567934
2025-01-07T07:00:00Z,50.755386,5.108821
2025-01-07T08:00:00Z,44.224145,5.508741
2025-01-07T09:00:00Z,44.306169,6.104528
2025-01-07T10:00:00Z,38.806013,4.030698
2025-01-07T11:00:00Z,44.048634,6.592571
2025-01-07T12:00:00Z,41.394067,6.463942
2025-01-07T13:00:00Z,51.811303,4.619402
2025-01-07T14:00:00Z,60.011788,6.777941
2025-01-07T15:00:00Z,47.706943,5.140255
2025-01-07T16:00:00Z,52.823432,7.007273
2025-01-07T17:00:00Z,47.748497,4.928044
2025-01-07T18:00:00Z,49.322623,4.592384
2025-01-07T19:00:00Z,48.881446,6.925606
2025-01-07T20:00:00Z,37.506636,4.176401
2025-01-07T21:00:00Z,40.720051,5.670430
2025-01-07T22:00:00Z,41.719138,4.087290
2025-01-07T23:00:00Z,44.659732,5.862857
2025-01-08T00:00:00Z,222.037279,5.593810
2025-01-08T01:00:00Z,47.960394,5.447043
2025-01-08T02:00:00Z,41.649706,7.674317
2025-01-08T03:00:00Z,52.226681,5.727038
2025-01-08T04:00:00Z,51.694812,5.361048
2025-01-08T05:00:00Z,36.683666,3.463143
2025-01-08T06:00:00Z,44.606133,4.762782
2025-01-08T07:00:00Z,41.918401,5.541745
2025-01-08T08:00:00Z,36.289196,7.197825
2025-01-08T09:00:00Z,38.517335,5.720910
2025-01-08T10:00:00Z,215.601067,5.900328
2025-01-08T11:00:00Z,224.365073,6.384884
2025-01-08T12:00:00Z,41.317525,4.028937
2025-01-08T13:00:00Z,55.521302,5.145681
2025-01-08T14:00:00Z,43.810851,4.541085
2025-01-08T15:00:00Z,42.279177,6.362975
2025-01-08T16:00:00Z,39.917037,6.451285
2025-01-08T17:00:00Z,41.366052,5.940358
2025-01-08T18:00:00Z,222.856794,3.689100
2025-01-08T19:00:00Z,41.521464,4.344849
2025-01-08T20:00:00Z,51.017684,3.377719
2025-01-08T21:00:00Z,44.446732,6.526621
2025-01-08T22:00:00Z,44.105233,7.092360
2025-01-08T23:00:00Z,46.416092,6.033565
2025-01-09T00:00:00Z,44.009582,4.702629
2025-01-09T01:00:00Z,41.515798,4.810236
2025-01-09T02:00:00Z,57.930634,6.015687
2025-01-09T03:00:00Z,49.320304,7.204783
2025-01-09T04:00:00Z,41.560019,6.178934
2025-01-09T05:00:00Z,45.018807,5.684103
2025-01-09T06:00:00Z,37.594115,6.584043
2025-01-09T07:00:00Z,43.551406,5.514445
2025-01-09T08:00:00Z,41.638442,2.834310
2025-01-09T09:00:00Z,41.993975,6.940650
2025-01-09T10:00:00Z,46.404205,1.994930
2025-01-09T11:00:00Z,50.114048,6.448544
2025-01-09T12:00:00Z,47.614120,5.812840
2025-01-09T13:00:00Z,46.040637,4.655962
2025-01-09T14:00:00Z,44.929421,4.287303
2025-01-09T15:00:00Z,216.367881,5.880096
2025-01-09T16:00:00Z,47.555507,3.571004
2025-01-09T17:00:00Z,44.356088,6.476134
2025-01-09T18:00:00Z,41.775145,5.918159
2025-01-09T19:00:00Z,43.782509,5.911791
2025-01-09T20:00:00Z,39.653882,5.295149
2025-01-09T21:00:00Z,44.281666,3.924890
2025-01-09T22:00:00Z,41.341431,4.413713
2025-01-09T23:00:00Z,41.082138,5.406905
2025-01-10T00:00:00Z,58.858977,4.661002
2025-01-10T01:00:00Z,43.199434,6.091596
2025-01-10T02:00:00Z,33.139618,6.398296
2025-01-10T03:00:00Z,42.298006,6.825076
2025-01-10T04:00:00Z,49.625636,6.862831
2025-01-10T05:00:00Z,52.027363,4.746919
2025-01-10T06:00:00Z,46.844748,4.646912
2025-01-10T07:00:00Z,49.079419,4.921183
2025-01-10T08:00:00Z,52.107328,3.813163
2025-01-10T09:00:00Z,43.378609,7.304030
2025-01-10T10:00:00Z,45.466820,4.770812
2025-01-10T11:00:00Z,37.887245,6.300774
2025-01-10T12:00:00Z,212.879739,5.894256
2025-01-10T13:00:00Z,39.511753,4.225119
2025-01-10T14:00:00Z,52.110618,6.662608
2025-01-10T15:00:00Z,46.825490,5.125252
2025-01-10T16:00:00Z,42.027881,4.463643
2025-01-10T17:00:00Z,30.553245,7.048591
2025-01-10T18:00:00Z,37.005526,4.576359
2025-01-10T19:00:00Z,53.810715,4.333798
2025-01-10T20:00:00Z,43.420323,7.037392
2025-01-10T21:00:00Z,41.672301,4.615035
2025-01-10T22:00:00Z,42.197852,5.577915
2025-01-10T23:00:00Z,42.110851,5.096279
2025-01-11T00:00:00Z,52.604039,6.064360
2025-01-11T01:00:00Z,57.063299,5.382967
2025-01-11T02:00:00Z,34.680203,5.380265
2025-01-11T03:00:00Z,35.045521,4.883850
2025-01-11T04:00:00Z,36.123339,4.728910
2025-01-11T05:00:00Z,48.063204,4.618467
2025-01-11T06:00:00Z,55.214909,3.415678
2025-01-11T07:00:00Z,38.696118,6.144211
2025-01-11T08:00:00Z,43.488644,5.339509
2025-01-11T09:00:00Z,40.963780,5.655907
2025-01-11T10:00:00Z,36.669551,4.716289
2025-01-11T11:00:00Z,39.403081,6.644847
2025-01-11T12:00:00Z,51.704208,5.971322
2025-01-11T13:00:00Z,43.564612,5.895840
2025-01-11T14:00:00Z,40.151832,3.690332
2025-01-11T15:00:00Z,51.135092,5.550467
2025-01-11T16:00:00Z,41.859615,4.489371
2025-01-11T17:00:00Z,35.512675,4.497190
2025-01-11T18:00:00Z,47.690765,7.438302
2025-01-11T19:00:00Z,28.659160,6.157399
2025-01-11T20:00:00Z,207.150489,2.711332
2025-01-11T21:00:00Z,36.824335,6.950968
2025-01-11T22:00:00Z,46.518670,2.962435
2025-01-11T23:00:00Z,42.147210,7.778506
2025-01-12T00:00:00Z,43.418052,6.009262
2025-01-12T01:00:00Z,51.650486,4.176086
2025-01-12T02:00:00Z,51.471561,6.549114
2025-01-12T03:00:00Z,49.613123,4.404195
2025-01-12T04:00:00Z,48.695886,4.863601
2025-01-12T05:00:00Z,40.221633,4.753396
2025-01-12T06:00:00Z,43.840365,5.013453
2025-01-12T07:00:00Z,41.610730,4.942218
2025-01-12T08:00:00Z,51.837661,6.280223
2025-01-12T09:00:00Z,43.931833,4.438682
2025-01-12T10:00:00Z,215.296745,4.871858
2025-01-12T11:00:00Z,49.292950,7.910717
2025-01-12T12:00:00Z,53.882863,4.194920
2025-01-12T13:00:00Z,44.597737,8.110152
2025-01-12T14:00:00Z,48.042880,5.595720
2025-01-12T15:00:00Z,39.529670,5.047122
2025-01-12T16:00:00Z,47.098217,5.436471
2025-01-12T17:00:00Z,49.466735,7.772059
2025-01-12T18:00:00Z,44.648056,7.219496
2025-01-12T19:00:00Z,43.039984,5.623181
2025-01-12T20:00:00Z,47.392215,7.647453
2025-01-12T21:00:00Z,38.184194,6.079048
2025-01-12T22:00:00Z,214.607536,3.946133
2025-01-12T23:00:00Z,53.025967,5.193454
2025-01-13T00:00:00Z,46.139910,3.397865
2025-01-13T01:00:00Z,44.695635,4.865364
2025-01-13T02:00:00Z,44.799402,6.492825
2025-01-13T03:00:00Z,37.282642,6.147546
2025-01-13T04:00:00Z,54.540212,5.104011
2025-01-13T05:00:00Z,57.806090,4.147059
2025-01-13T06:00:00Z,48.154138,6.235866
2025-01-13T07:00:00Z,49.794732,5.811159
2025-01-13T08:00:00Z,55.875355,6.043189
2025-01-13T09:00:00Z,41.711190,5.170401
2025-01-13T10:00:00Z,33.040012,2.645731
2025-01-13T11:00:00Z,51.427227,8.812462
2025-01-13T12:00:00Z,40.079614,5.266277
2025-01-13T13:00:00Z,44.314398,3.553080
2025-01-13T14:00:00Z,38.107179,5.221632
2025-01-13T15:00:00Z,47.894109,6.026936
2025-01-13T16:00:00Z,48.339830,4.027621
2025-01-13T17:00:00Z,46.903128,2.956621
2025-01-13T18:00:00Z,37.371018,6.310186
2025-01-13T19:00:00Z,44.304406,3.666654
2025-01-13T20:00:00Z,40.365550,4.116559
2025-01-13T21:00:00Z,37.168480,5.312326
2025-01-13T22:00:00Z,42.496927,4.800679
2025-01-13T23:00:00Z,45.688851,5.919563
2025-01-14T00:00:00Z,41.212227,5.423891
2025-01-14T01:00:00Z,35.709413,4.939619
2025-01-14T02:00:00Z,56.521517,5.279052
2025-01-14T03:00:00Z,34.495444,8.227479
2025-01-14T04:00:00Z,42.815232,5.407832
2025-01-14T05:00:00Z,42.190143,5.648265
2025-01-14T06:00:00Z,42.205248,5.009562
2025-01-14T07:00:00Z,47.990380,6.269833
2025-01-14T08:00:00Z,44.578849,5.519805
2025-01-14T09:00:00Z,48.493331,3.761350
2025-01-14T10:00:00Z,60.741648,7.467873
2025-01-14T11:00:00Z,210.895687,5.680068
2025-01-14T12:00:00Z,45.139195,5.263622
2025-01-14T13:00:00Z,55.623606,4.596312
2025-01-14T14:00:00Z,59.107800,3.832414
2025-01-14T15:00:00Z,50.041148,3.839165
2025-01-14T16:00:00Z,44.278102,4.892645
2025-01-14T17:00:00Z,47.533026,4.591459
2025-01-14T18:00:00Z,47.048285,5.830200
2025-01-14T19:00:00Z,47.600193,4.841908
2025-01-14T20:00:00Z,41.508883,7.783304
2025-01-14T21:00:00Z,52.396260,6.336537
2025-01-14T22:00:00Z,44.467353,5.627014
2025-01-14T23:00:00Z,51.172863,6.456483
2025-01-15T00:00:00Z,32.301716,6.114503
2025-01-15T01:00:00Z,48.249757,6.333777
2025-01-15T02:00:00Z,44.692741,4.235553
2025-01-15T03:00:00Z,51.444733,4.337024
2025-01-15T04:00:00Z,37.754270,4.834769
2025-01-15T05:00:00Z,45.538079,4.632557
2025-01-15T06:00:00Z,43.717923,6.432853
2025-01-15T07:00:00Z,226.627402,3.967115
2025-01-15T08:00:00Z,42.430414,5.221198
2025-01-15T09:00:00Z,47.334432,5.836580
2025-01-15T10:00:00Z,40.944476,5.942248
2025-01-15T11:00:00Z,46.574894,5.595613
2025-01-15T12:00:00Z,34.313333,4.112926
2025-01-15T13:00:00Z,39.538776,8.095847
2025-01-15T14:00:00Z,227.532038,7.558480
2025-01-15T15:00:00Z,40.611121,4.122309
2025-01-15T16:00:00Z,52.467606,3.980771
2025-01-15T17:00:00Z,42.427497,5.190893
2025-01-15T18:00:00Z,41.764887,6.053818
2025-01-15T19:00:00Z,222.336800,5.130216
2025-01-15T20:00:00Z,43.226279,3.840177
2025-01-15T21:00:00Z,41.011858,6.200996
2025-01-15T22:00:00Z,34.028880,6.091434
2025-01-15T23:00:00Z,44.510362,6.493343
2025-01-16T00:00:00Z,30.863503,7.107170
2025-01-16T01:00:00Z,49.337133,6.663800
2025-01-16T02:00:00Z,44.163277,6.829647
2025-01-16T03:00:00Z,47.505356,4.754413
2025-01-16T04:00:00Z,43.582447,6.068837
2025-01-16T05:00:00Z,43.216142,5.687718
2025-01-16T06:00:00Z,38.444480,4.912455
2025-01-16T07:00:00Z,42.422153,5.877438
2025-01-16T08:00:00Z,36.808514,5.248052
2025-01-16T09:00:00Z,48.216732,2.040193
2025-01-16T10:00:00Z,238.306518,5.695865
2025-01-16T11:00:00Z,48.618215,6.564761
2025-01-16T12:00:00Z,54.999621,7.262643
2025-01-16T13:00:00Z,42.958390,4.659852
2025-01-16T14:00:00Z,41.220924,6.330364
2025-01-16T15:00:00Z,48.226082,4.240317
2025-01-16T16:00:00Z,39.443317,6.386359
2025-01-16T17:00:00Z,41.901938,4.314833
2025-01-16T18:00:00Z,49.198672,4.955696
2025-01-16T19:00:00Z,52.106156,6.879832
2025-01-16T20:00:00Z,46.783157,6.271314
2025-01-16T21:00:00Z,46.201030,7.413865
2025-01-16T22:00:00Z,36.105253,5.511284
2025-01-16T23:00:00Z,59.252819,5.973938
2025-01-17T00:00:00Z,52.810589,6.772027
2025-01-17T01:00:00Z,39.497318,7.366537
2025-01-17T02:00:00Z,226.735057,8.241801
2025-01-17T03:00:00Z,237.621609,6.395073
2025-01-17T04:00:00Z,46.247792,4.143441
2025-01-17T05:00:00Z,37.731758,5.254369
2025-01-17T06:00:00Z,221.970543,2.095588
2025-01-17T07:00:00Z,49.303591,6.022990
2025-01-17T08:00:00Z,46.746797,6.558650
2025-01-17T09:00:00Z,43.732322,8.122622
2025-01-17T10:00:00Z,52.076823,5.898686
2025-01-17T11:00:00Z,35.044677,5.372057
2025-01-17T12:00:00Z,40.801908,5.188504
2025-01-17T13:00:00Z,47.723137,6.592951
2025-01-17T14:00:00Z,39.490844,5.863330
2025-01-17T15:00:00Z,50.739672,4.212037
2025-01-17T16:00:00Z,35.635136,4.628481
2025-01-17T17:00:00Z,42.049465,6.775495
2025-01-17T18:00:00Z,36.302325,4.101872
2025-01-17T19:00:00Z,51.321080,5.445919
2025-01-17T20:00:00Z,50.893220,5.931206
2025-01-17T21:00:00Z,47.049294,5.053646
2025-01-17T22:00:00Z,40.871324,6.491193
2025-01-17T23:00:00Z,40.797624,4.439946
2025-01-18T00:00:00Z,223.055267,6.513334
2025-01-18T01:00:00Z,42.071660,5.165900
2025-01-18T02:00:00Z,37.516936,5.074427
2025-01-18T03:00:00Z,48.920647,4.774231
2025-01-18T04:00:00Z,44.381652,6.440237
2025-01-18T05:00:00Z,48.576793,6.197381
2025-01-18T06:00:00Z,43.505537,7.144068
2025-01-18T07:00:00Z,55.481960,6.520553
2025-01-18T08:00:00Z,42.103756,5.988927
2025-01-18T09:00:00Z,38.040112,6.598857
2025-01-18T10:00:00Z,53.508125,6.773014
2025-01-18T11:00:00Z,48.633448,6.441079
2025-01-18T12:00:00Z,50.285061,4.988074
2025-01-18T13:00:00Z,44.564127,2.988604
2025-01-18T14:00:00Z,37.594091,5.550555
2025-01-18T15:00:00Z,229.341340,5.162477
2025-01-18T16:00:00Z,44.926087,4.181651
2025-01-18T17:00:00Z,229.713327,5.786435
2025-01-18T18:00:00Z,43.285504,5.583551
2025-01-18T19:00:00Z,37.120239,7.292406
2025-01-18T20:00:00Z,40.283349,7.790648
2025-01-18T21:00:00Z,48.625641,5.554230
2025-01-18T22:00:00Z,41.721755,5.348438
2025-01-18T23:00:00Z,44.355053,5.141156
2025-01-19T00:00:00Z,50.051702,4.704994
2025-01-19T01:00:00Z,36.779868,5.928616
2025-01-19T02:00:00Z,57.342244,5.560738
2025-01-19T03:00:00Z,48.852649,5.605184
2025-01-19T04:00:00Z,42.398644,6.603427
2025-01-19T05:00:00Z,59.949938,5.821647
2025-01-19T06:00:00Z,43.197979,3.978067
2025-01-19T07:00:00Z,43.032433,5.296825
2025-01-19T08:00:00Z,34.912138,4.108673
2025-01-19T09:00:00Z,57.161150,6.141236
2025-01-19T10:00:00Z,40.739588,5.832700
2025-01-19T11:00:00Z,220.550123,3.087412
2025-01-19T12:00:00Z,218.959465,4.003300
2025-01-19T13:00:00Z,46.788010,6.045971
2025-01-19T14:00:00Z,32.804057,5.518666
2025-01-19T15:00:00Z,46.940365,7.641096
2025-01-19T16:00:00Z,49.382087,5.774283
2025-01-19T17:00:00Z,42.728207,6.562891
2025-01-19T18:00:00Z,45.948289,4.508029
2025-01-19T19:00:00Z,33.840724,8.165300
2025-01-19T20:00:00Z,40.173795,4.402993
2025-01-19T21:00:00Z,43.792386,6.782735
2025-01-19T22:00:00Z,37.772961,5.186931
2025-01-19T23:00:00Z,41.996965,5.632772
2025-01-20T00:00:00Z,51.683413,4.236372
2025-01-20T01:00:00Z,219.069461,6.402483
2025-01-20T02:00:00Z,47.492828,6.135650
2025-01-20T03:00:00Z,41.186936,4.738446
2025-01-20T04:00:00Z,44.391771,5.221240
2025-01-20T05:00:00Z,50.861182,4.544777
2025-01-20T06:00:00Z,44.682252,3.672372
2025-01-20T07:00:00Z,42.518183,4.623857
2025-01-20T08:00:00Z,47.819005,4.938334
2025-01-20T09:00:00Z,39.160035,4.519295
2025-01-20T10:00:00Z,44.067381,5.296172
2025-01-20T11:00:00Z,44.151531,5.683740
2025-01-20T12:00:00Z,48.321459,4.686374
2025-01-20T13:00:00Z,46.630404,4.433674
2025-01-20T14:00:00Z,48.540657,5.496195
2025-01-20T15:00:00Z,48.926171,6.641446
2025-01-20T16:00:00Z,47.541524,6.695392
2025-01-20T17:00:00Z,231.392337,5.737743
2025-01-20T18:00:00Z,55.584808,4.932488
2025-01-20T19:00:00Z,41.593288,5.247105
2025-01-20T20:00:00Z,37.849976,5.702677
2025-01-20T21:00:00Z,34.231095,4.330277
2025-01-20T22:00:00Z,52.970503,4.342596
2025-01-20T23:00:00Z,50.095378,2.837383
2025-01-21T00:00:00Z,228.990484,5.359716
2025-01-21T01:00:00Z,46.791615,6.559388
2025-01-21T02:00:00Z,52.083594,6.010055
2025-01-21T03:00:00Z,54.564178,5.576728
2025-01-21T04:00:00Z,45.334741,6.020109
2025-01-21T05:00:00Z,38.851717,4.154928
2025-01-21T06:00:00Z,42.514298,3.934702
2025-01-21T07:00:00Z,41.020222,4.833415
2025-01-21T08:00:00Z,230.147435,8.355038
2025-01-21T09:00:00Z,58.528844,5.569161
2025-01-21T10:00:00Z,44.219469,6.359568
2025-01-21T11:00:00Z,41.238174,4.913912
2025-01-21T12:00:00Z,50.468522,5.328679
2025-01-21T13:00:00Z,47.747339,5.286350
2025-01-21T14:00:00Z,35.417859,5.348390
2025-01-21T15:00:00Z,36.365324,6.222457
2025-01-21T16:00:00Z,47.577010,5.739814
2025-01-21T17:00:00Z,35.149336,6.114772
2025-01-21T18:00:00Z,47.835599,5.877888
2025-01-21T19:00:00Z,45.082555,6.807516
2025-01-21T20:00:00Z,44.712948,5.388162
2025-01-21T21:00:00Z,44.993515,4.358388
2025-01-21T22:00:00Z,47.078009,5.704527
2025-01-21T23:00:00Z,46.734235,7.610007
2025-01-22T00:00:00Z,52.892809,5.868616
2025-01-22T01:00:00Z,39.356321,5.352231
2025-01-22T02:00:00Z,209.846396,6.537299
2025-01-22T03:00:00Z,229.449544,6.828308
2025-01-22T04:00:00Z,40.826880,5.702727
2025-01-22T05:00:00Z,42.081079,5.532068
2025-01-22T06:00:00Z,46.129985,7.720489
2025-01-22T07:00:00Z,41.284670,5.891903
2025-01-22T08:00:00Z,43.813742,3.735468
2025-01-22T09:00:00Z,227.181613,8.240020
2025-01-22T10:00:00Z,40.813450,4.282181
2025-01-22T11:00:00Z,37.244580,5.748511
2025-01-22T12:00:00Z,49.755152,3.900227
2025-01-22T13:00:00Z,40.928953,5.146401
2025-01-22T14:00:00Z,45.379468,4.214361
2025-01-22T15:00:00Z,45.143581,5.113488
2025-01-22T16:00:00Z,38.318838,6.752285
2025-01-22T17:00:00Z,45.186735,4.258320
2025-01-22T18:00:00Z,43.598317,6.297790
2025-01-22T19:00:00Z,43.649573,3.301088
2025-01-22T20:00:00Z,52.301810,7.268294
2025-01-22T21:00:00Z,52.727939,7.962438
2025-01-22T22:00:00Z,34.548328,3.406096
2025-01-22T23:00:00Z,230.466933,4.000094
2025-01-23T00:00:00Z,44.344090,4.733025
2025-01-23T01:00:00Z,40.949923,4.705665
2025-01-23T02:00:00Z,45.754118,4.875335
2025-01-23T03:00:00Z,41.879903,7.282162
2025-01-23T04:00:00Z,43.653650,6.446568
2025-01-23T05:00:00Z,44.162875,4.469216
2025-01-23T06:00:00Z,42.027111,6.462041
2025-01-23T07:00:00Z,36.184486,7.065048
2025-01-23T08:00:00Z,53.225990,5.640460
2025-01-23T09:00:00Z,43.528512,5.116349
2025-01-23T10:00:00Z,219.329310,5.278875
2025-01-23T11:00:00Z,44.471715,4.370577
2025-01-23T12:00:00Z,45.096781,4.248698
2025-01-23T13:00:00Z,43.817974,6.601328
2025-01-23T14:00:00Z,46.916888,6.553565
2025-01-23T15:00:00Z,44.989665,6.084538
2025-01-23T16:00:00Z,52.934693,5.993624
2025-01-23T17:00:00Z,43.200494,5.658135
2025-01-23T18:00:00Z,50.937935,6.973434
2025-01-23T19:00:00Z,46.485298,4.883387
2025-01-23T20:00:00Z,52.678882,6.949938
2025-01-23T21:00:00Z,40.328869,5.729697
2025-01-23T22:00:00Z,46.091995,5.672260
2025-01-23T23:00:00Z,40.620619,5.712245
2025-01-24T00:00:00Z,44.511969,6.613254
2025-01-24T01:00:00Z,43.350142,4.582847
2025-01-24T02:00:00Z,43.950804,6.274316
2025-01-24T03:00:00Z,37.048502,5.426368
2025-01-24T04:00:00Z,42.353943,4.881205
